8.368838456 0.0161290322580645 
8.422819842 0.0483870967741935 
8.455405741 0.0806451612903226 
8.584326964 0.112903225806452 
8.927803352 0.145161290322581 
8.941290816 0.17741935483871 
9.204636934 0.209677419354839 
9.24772145 0.241935483870968 
9.407549517 0.274193548387097 
9.430860529 0.306451612903226 
9.694170075 0.338709677419355 
9.704478702 0.370967741935484 
9.789107251 0.403225806451613 
10.11587047 0.435483870967742 
10.12934125 0.467741935483871 
10.20765228 0.5 
10.29376629 0.532258064516129 
10.34593027 0.564516129032258 
10.63678854 0.596774193548387 
10.68983238 0.629032258064516 
10.78398269 0.661290322580645 
10.8973683 0.693548387096774 
10.98155314 0.725806451612903 
10.9875957 0.758064516129032 
11.08171607 0.790322580645161 
11.11478506 0.82258064516129 
11.36881765 0.854838709677419 
12.46851164 0.887096774193548 
12.69271048 0.919354838709677 
13.05330892 0.951612903225806 
