0.0162605208717803  0.144783936843553 
0.0495969411393721  0.147805138776399 
0.0840831172105414  0.150608878659324 
0.119801199812621  0.153378004846063 
0.15684247149297  0.156169728898281 
0.195308752320766  0.159014222268401 
0.235314086934465  0.161932240737407 
0.276986783335033  0.164940756826521 
0.320471895274772  0.168055372197508 
0.365934269351529  0.171291606511158 
0.413562318340784  0.174665744403002 
0.463572738915445  0.178195515875304 
0.516216472400867  0.181900747054917 
0.571786323555678  0.185804069045672 
0.630626823578611  0.189931760150792 
0.693147180559945  0.194314804828946 
0.759838555058617  0.198990278357239 
0.831297519040763  0.204003213651048 
0.908258560176891  0.209409187973303 
0.991640169115942  0.215278006469747 
1.08261194732167  0.221699104229655 
1.18269540587865  0.228789736108048 
1.29392104098888  0.236707882853962 
1.41908418394288  0.245673552856433 
1.56218502758355  0.256005993500388 
1.72923911224672  0.268193516573143 
1.92990980770887  0.283037367035738 
2.18122423598978  0.301988738300188 
2.51769647261099  0.328102966286601 
3.02852209637698  0.369754624304432 
